161,8786.247,28757.5724,425.0661,NS
162,8813.0406,28761.6934,419.4078,NS
163,8814.0712,28786.42,411.3965,NS
164,8807.888,28801.874,405.7342,NS
165,8796.5522,28823.5097,400.4901,NS
166,8778.0028,28838.9638,400.9454,NS
167,8748.1175,28830.7216,404.2248,NS
168,8854.2617,28797.753,399.6255,NS
169,8832.6206,28763.754,415.6025,NS
170,8869.7196,28788.4805,398.5638,NS
171,8854.2617,28775.087,405.7014,NS
172,8889.2996,28760.6632,395.9787,NS
173,8878.9943,28732.8458,400.7518,NS
174,8941.8564,28838.9638,389.9683,NS
175,8908.8796,28781.2686,393.3111,NS
176,8900.6354,28750.3605,394.9549,NS
177,8884.1469,28703.9982,404.7658,NS
178,8876.9333,28689.5744,412.1969,NS
179,8870.7501,28672.0598,417.7193,NS
180,8856.3227,28654.5452,424.3255,NS
181,8847.048,28642.1819,429.9086,NS
182,8832.6206,28625.6976,427.6629,NS
183,8830.5596,28608.183,428.2248,NS
184,8820.2543,28587.5775,431.0432,NS
185,8817.1627,28566.9721,433.7639,NS
186,8802.7354,28542.2456,437.643,NS
187,8789.3385,28518.5493,440.2387,NS
188,8784.1859,28493.8228,442.8092,NS
189,8773.8807,28468.066,445.1649,NS
190,8761.5143,28442.3092,448.2866,NS
191,8753.2701,28416.5524,450.8325,NS
192,8739.8733,28403.1589,451.8632,NS
193,8745.0259,28379.4626,450.6914,NS
194,8756.3617,28404.1891,451.7408,NS
195,8735.7512,28359.8875,452.9015,NS
196,8725.4459,28343.4031,455.6294,NS
197,8713.0796,28303.2225,467.4906,NS
198,8699.6828,28281.5868,465.9477,NS
199,8682.1638,28244.497,471.2076,NS
200,8669.7975,28214.6191,473.9071,NS
201,8643.0038,28209.4678,472.9765,NS
202,8599.7217,28205.3467,471.2564,NS
203,8566.7449,28207.4072,470.2806,NS
204,8523.4628,28205.3467,469.012,NS
205,8489.4554,28203.2862,464.2242,NS
206,8457.5091,28205.3467,460.5892,NS
207,8414.227,28207.4072,455.6697,NS
208,8384.3418,28205.3467,453.296,NS
209,8350.3344,28217.71,449.1413,NS
210,8353.426,28239.3457,447.4635,NS
211,8357.5481,28266.1327,446.0422,NS
212,8359.6091,28292.9198,445.629,NS
213,8343.1207,28310.4344,442.7028,NS
214,8341.0597,28322.7977,442.224,NS
215,8347.2428,28373.281,444.6748,NS
216,8355.487,28417.5827,447.989,NS
217,8363.7313,28438.1881,449.5854,NS
218,8379.1891,28463.9449,451.1994,NS
219,8390.5249,28505.1558,450.5915,NS
220,8385.3723,28539.1547,448.1625,NS
221,8391.5555,28566.9721,446.1246,NS
222,8386.4028,28604.0619,442.7284,NS
223,8383.3112,28577.2748,444.5512,NS
224,8379.1891,28554.6088,444.4154,NS
225,8390.5249,28623.637,439.7417,NS
226,8400.8302,28650.4241,435.5876,NS
227,8399.7997,28677.2112,432.2707,NS
228,8407.0133,28710.1799,427.5314,NS
229,8411.1355,28739.0275,421.1589,NS
230,8420.4102,28773.0264,410.9581,NS
231,8421.4407,28794.6621,401.8237,NS
232,8420.4102,28676.1809,436.7199,NS
233,8463.6923,28683.3928,439.3099,NS
234,8423.5018,28649.3938,441.4391,NS
235,8458.5397,28666.9084,441.022,NS
236,8482.2418,28664.8479,441.242,NS
237,8482.2418,28632.9095,444.4334,NS
238,8511.0965,28659.6965,438.4946,NS
239,8548.1954,28686.4836,432.3471,NS
240,8590.447,28698.8469,430.4302,NS
241,8656.4007,28712.2404,429.1935,NS
242,8663.6144,28691.635,431.3398,NS
243,8647.1259,28672.0598,434.3469,NS
244,8633.7291,28656.6057,436.191,NS
245,8695.5607,28695.7561,429.916,NS
246,8677.0112,28732.8458,424.6596,NS
247,8682.1638,28765.8145,419.0201,NS
248,8712.0491,28734.9064,423.9858,NS
249,8717.2017,28707.089,430.5174,NS
250,8774.9112,28701.9377,434.3717,NS
251,8802.7354,28700.9074,431.3034,NS
252,8814.0712,28688.5441,432.848,NS
253,8838.8038,28701.9377,421.7672,NS
254,8854.2617,28748.2999,408.0266,NS
255,8849.1091,28734.9064,410.8079,NS
256,8831.5901,28786.42,408.1458,NS
257,8849.1091,28833.8125,394.6342,NS
258,8861.4754,28681.3322,421.2931,NS
259,8838.8038,28667.9387,427.935,NS
260,8829.5291,28662.7874,430.183,NS
261,8819.2238,28639.0911,430.7449,NS
262,8799.6438,28677.2112,435.8408,NS
263,8742.9649,28685.4533,435.0108,NS
264,8748.1175,28640.1214,439.2586,NS
265,8739.8733,28625.6976,438.8941,NS
266,8711.0186,28605.0921,438.4716,NS
267,8735.7512,28599.9408,438.7117,NS
268,8764.6059,28593.7591,438.0058,NS
269,8771.8196,28673.0901,436.8468,NS
270,8709.988,28655.5755,434.8118,NS
271,8708.9575,28629.8187,436.1287,NS
272,8635.7901,28634.97,437.8219,NS
273,8613.1186,28583.4564,443.6556,NS
274,8606.9354,28561.8207,445.9423,NS
275,8576.0196,28536.0639,449.2773,NS
276,8554.3786,28508.2466,452.9265,NS
277,8537.8902,28482.4898,454.1762,NS
278,8522.4323,28451.5816,455.76,NS
279,8515.2186,28414.4919,457.9995,NS
280,8517.2796,28372.2507,460.7396,NS
281,8482.2418,28356.7966,458.024,NS
282,8475.0281,28391.8259,456.5735,NS
283,8481.2112,28426.8551,455.2669,NS
284,8484.3028,28460.8541,454.3778,NS
285,8498.7302,28496.9136,453.4305,NS
286,8508.0049,28521.6401,453.7357,NS
287,8531.707,28554.6088,451.444,NS
288,8545.1038,28586.5472,447.2254,NS
289,8561.5923,28609.2132,444.2194,NS
290,8576.0196,28628.7884,441.0539,NS
291,8589.4165,28665.8782,434.0926,NS
292,8581.1723,28687.5139,431.3678,NS
293,8559.5312,28662.7874,434.8015,NS
294,8521.4017,28639.0911,440.8665,NS
295,8520.3712,28619.5159,444.4301,NS
296,8458.5397,28649.3938,442.811,NS
297,8448.2344,28619.5159,446.3784,NS
298,8422.4712,28613.3343,446.4336,NS
299,8446.1733,28594.7894,449.0779,NS
300,8465.7533,28568.0024,451.9042,NS
301,8487.3944,28596.85,448.6913,NS
302,8500.7912,28561.8207,451.9539,NS
303,8520.3712,28586.5472,448.5249,NS
304,8430.7154,28560.7905,450.5398,NS
305,8417.3186,28537.0942,451.2954,NS
306,8420.4102,28497.9439,453.2338,NS
307,8447.2039,28462.9146,454.391,NS
308,8453.387,28519.5796,454.3232,NS
309,8473.9975,28541.2153,453.2035,NS
310,8470.906,28497.9439,454.6084,NS
311,8689.3775,28676.1809,432.1823,NS
312,8680.1028,28645.2727,435.286,NS
313,8670.828,28622.6068,437.7033,NS
314,8668.767,28597.8802,439.7912,NS
315,8625.4849,28614.3646,440.3494,NS
316,8721.3238,28577.2748,439.9951,NS
317,8666.7059,28574.184,441.6575,NS
318,8768.728,28555.6391,438.5426,NS
319,8743.9954,28525.7612,443.1149,NS
320,8718.2322,28495.8833,444.8203,NS
321,8709.988,28462.9146,447.6009,NS
322,8722.3543,28428.9157,450.7885,NS
323,8632.6986,28447.4606,451.1705,NS
324,8665.6754,28501.0347,447.2526,NS
325,8707.927,28550.4877,442.4616,NS
326,8667.7365,28551.518,443.7179,NS
327,8644.0344,28548.4272,444.7715,NS
328,8626.5154,28526.7915,446.4277,NS
329,8611.0575,28511.3374,448.1054,NS
330,8589.4165,28481.4595,452.0632,NS
331,8580.1417,28441.2789,457.1501,NS
332,8633.7291,28492.7925,447.4683,NS
333,8678.0417,28445.4,450.1295,NS
334,8685.2554,28529.8823,444.9657,NS
335,8652.2786,28427.8854,453.6323,NS
336,8712.0491,28402.1286,452.3913,NS
337,8628.5765,28416.5524,458.2557,NS
338,8578.0807,28422.734,461.275,NS
339,8551.287,28416.5524,460.6885,NS
340,8565.7144,28384.614,464.6676,NS
341,8618.2712,28381.5232,466.388,NS
342,8667.7365,28400.0681,457.4598,NS
343,8699.6828,28365.0388,457.8506,NS
344,8656.4007,28378.4324,462.6198,NS
345,8671.8586,28340.3123,463.0308,NS
346,8677.0112,28289.829,466.3143,NS
347,8677.0112,28264.0722,468.6639,NS
348,8650.2175,28243.4668,471.4208,NS
349,8382.2807,28251.7089,447.7384,NS
350,8420.4102,28246.5576,452.2494,NS
351,8461.6312,28234.1943,458.388,NS
352,8494.6081,28224.9219,462.421,NS
353,8544.0733,28215.6494,467.8473,NS
354,8622.3933,28218.7402,471.5171,NS
355,8551.287,28256.8603,465.7513,NS
356,8510.066,28275.4052,461.941,NS
357,8458.5397,28286.7382,456.2665,NS
358,8408.0439,28308.3739,450.7471,NS
359,8370.9449,28341.3426,447.8878,NS
360,8404.9523,28378.4324,452.2821,NS
361,8415.2576,28455.7027,453.9744,NS
362,8435.8681,28421.7038,454.7003,NS
363,8454.4176,28373.281,455.4488,NS
364,8475.0281,28326.9188,457.5201,NS
365,8509.0354,28318.6766,460.7409,NS
366,8553.3481,28336.1912,465.3063,NS
367,8594.5691,28308.3739,467.7387,NS
368,8598.6912,28340.3123,467.051,NS
369,8644.0344,28309.4041,467.7437,NS
370,8604.8744,28265.1025,468.3135,NS
371,8549.226,28301.162,464.6285,NS
372,8417.3186,28277.4657,450.942,NS
373,8403.9218,28347.5242,451.399,NS
374,8391.5555,28428.9157,452.6993,NS
375,8375.067,28400.0681,450.4802,NS
376,8619.3017,28439.2184,453.7337,NS
377,8606.9354,28420.6735,458.2242,NS
378,8591.4775,28401.0983,463.9357,NS
379,8565.7144,28403.1589,464.9969,NS
380,8565.7144,28428.9157,461.1545,NS
381,8567.7754,28452.6119,455.4411,NS
382,8617.2407,28357.8269,465.9644,NS
383,8640.9428,28362.9783,465.2158,NS
384,8597.6607,28362.9783,466.639,NS
385,8579.1112,28365.0388,466.0002,NS
386,8612.088,28307.3436,468.1458,NS
387,8627.5459,28284.6776,468.5217,NS
388,8468.8449,28477.3384,454.8322,NS
389,8462.6618,28427.8854,455.0377,NS
390,8659.4923,28466.0055,448.2996,NS
391,8989.7299,28827.6308,393.2866,NS
392,9044.3478,28835.873,389.1534,NS
393,8982.5162,28816.2978,394.9985,NS
394,9027.8594,28830.7216,390.2912,NS
395,9009.3099,28790.5411,394.0865,NS
396,9021.6762,28820.4189,391.3477,NS
397,9013.432,28834.8427,391.0442,NS
398,8915.532,28739.0275,425.9706,NS
399,8899.0436,28743.1486,426.7565,NS
400,8901.1047,28757.5724,425.0661,NS
401,8927.8983,28761.6934,419.4078,NS
402,8928.9289,28786.42,411.3965,NS
403,8922.7457,28801.874,405.7342,NS
404,8969.1194,28797.753,399.6255,NS
405,8947.4783,28763.754,415.6025,NS
406,8984.5773,28788.4805,398.5638,NS
407,8969.1194,28775.087,405.7014,NS
408,9004.1573,28760.6632,395.9787,NS
409,8993.852,28732.8458,400.7518,NS
410,9056.7141,28838.9638,389.9683,NS
411,9023.7373,28781.2686,393.3111,NS
412,9015.4931,28750.3605,394.9549,NS
413,8999.0046,28703.9982,404.7658,NS
414,8991.791,28689.5744,412.1969,NS
415,8985.6078,28672.0598,417.7193,NS
416,8971.1804,28654.5452,424.3255,NS
417,8961.9057,28642.1819,429.9086,NS
418,8947.4783,28625.6976,427.6629,NS
419,8945.4173,28608.183,428.2248,NS
420,8935.112,28587.5775,431.0432,NS
421,8932.0204,28566.9721,433.7639,NS
422,8917.5931,28542.2456,437.643,NS
423,8904.1962,28518.5493,440.2387,NS
424,8899.0436,28493.8228,442.8092,NS
425,8888.7384,28468.066,445.1649,NS
426,8876.372,28442.3092,448.2866,NS
427,8868.1278,28416.5524,450.8325,NS
428,8854.731,28403.1589,451.8632,NS
429,8859.8836,28379.4626,450.6914,NS
430,8871.2194,28404.1891,451.7408,NS
431,8850.6089,28359.8875,452.9015,NS
432,8840.3036,28343.4031,455.6294,NS
433,8827.9373,28303.2225,467.4906,NS
434,8814.5405,28281.5868,465.9477,NS
435,8797.0215,28244.497,471.2076,NS
436,8784.6552,28214.6191,473.9071,NS
437,8889.7689,28701.9377,434.3717,NS
438,8917.5931,28700.9074,431.3034,NS
439,8928.9289,28688.5441,432.848,NS
440,8953.6615,28701.9377,421.7672,NS
441,8969.1194,28748.2999,408.0266,NS
442,8963.9668,28734.9064,410.8079,NS
443,8946.4478,28786.42,408.1458,NS
444,8963.9668,28833.8125,394.6342,NS
445,8976.3331,28681.3322,421.2931,NS
446,8953.6615,28667.9387,427.935,NS
447,8944.3868,28662.7874,430.183,NS
448,8934.0815,28639.0911,430.7449,NS
449,8914.5015,28677.2112,435.8408,NS
450,8862.9752,28640.1214,439.2586,NS
451,8854.731,28625.6976,438.8941,NS
452,8850.6089,28599.9408,438.7117,NS
453,8879.4636,28593.7591,438.0058,NS
454,8886.6773,28673.0901,436.8468,NS
455,8836.1815,28577.2748,439.9951,NS
456,8883.5857,28555.6391,438.5426,NS
457,8858.8531,28525.7612,443.1149,NS
458,8833.0899,28495.8833,444.8203,NS
459,8824.8457,28462.9146,447.6009,NS
460,8837.212,28428.9157,450.7885,NS
461,8822.7847,28550.4877,442.4616,NS
462,8792.8994,28445.4,450.1295,NS
463,8767.1363,28427.8854,453.6323,NS
464,8826.9068,28402.1286,452.3913,NS
465,8743.4342,28416.5524,458.2557,NS
466,8733.1289,28381.5232,466.388,NS
467,8782.5942,28400.0681,457.4598,NS
468,8814.5405,28365.0388,457.8506,NS
469,8771.2584,28378.4324,462.6198,NS
470,8786.7163,28340.3123,463.0308,NS
471,8791.8689,28289.829,466.3143,NS
472,8791.8689,28264.0722,468.6639,NS
473,8765.0752,28243.4668,471.4208,NS
474,8737.251,28218.7402,471.5171,NS
475,8709.4268,28308.3739,467.7387,NS
476,8758.8921,28309.4041,467.7437,NS
477,8719.7321,28265.1025,468.3135,NS
478,8732.0984,28357.8269,465.9644,NS
479,8755.8005,28362.9783,465.2158,NS
480,8726.9457,28307.3436,468.1458,NS
481,8742.4036,28284.6776,468.5217,NS
482,8774.35,28466.0055,448.2996,NS
483,9123.113,28827.6308,393.2866,NS
484,9177.7309,28835.873,389.1534,NS
485,9115.8993,28816.2978,394.9985,NS
486,9161.2425,28830.7216,390.2912,NS
487,9142.693,28790.5411,394.0865,NS
488,9155.0593,28820.4189,391.3477,NS
489,9146.8151,28834.8427,391.0442,NS
490,9048.9151,28739.0275,425.9706,NS
491,9032.4267,28743.1486,426.7565,NS
492,9034.4878,28757.5724,425.0661,NS
493,9061.2814,28761.6934,419.4078,NS
494,9062.312,28786.42,411.3965,NS
495,9056.1288,28801.874,405.7342,NS
496,9102.5025,28797.753,399.6255,NS
497,9080.8614,28763.754,415.6025,NS
498,9117.9604,28788.4805,398.5638,NS
499,9102.5025,28775.087,405.7014,NS
500,9137.5404,28760.6632,395.9787,NS
501,9127.2351,28732.8458,400.7518,NS
502,9190.0972,28838.9638,389.9683,NS
503,9157.1204,28781.2686,393.3111,NS
504,9148.8762,28750.3605,394.9549,NS
505,9132.3877,28703.9982,404.7658,NS
506,9125.1741,28689.5744,412.1969,NS
507,9118.9909,28672.0598,417.7193,NS
508,9104.5635,28654.5452,424.3255,NS
509,9095.2888,28642.1819,429.9086,NS
510,9080.8614,28625.6976,427.6629,NS
511,9078.8004,28608.183,428.2248,NS
512,9068.4951,28587.5775,431.0432,NS
513,9065.4035,28566.9721,433.7639,NS
514,9050.9762,28542.2456,437.643,NS
515,9037.5793,28518.5493,440.2387,NS
516,9032.4267,28493.8228,442.8092,NS
517,9022.1215,28468.066,445.1649,NS
518,9009.7551,28442.3092,448.2866,NS
519,9001.5109,28416.5524,450.8325,NS
520,8988.1141,28403.1589,451.8632,NS
521,8993.2667,28379.4626,450.6914,NS
522,9004.6025,28404.1891,451.7408,NS
523,8983.992,28359.8875,452.9015,NS
524,8973.6867,28343.4031,455.6294,NS
525,8961.3204,28303.2225,467.4906,NS
526,8947.9236,28281.5868,465.9477,NS
527,8930.4046,28244.497,471.2076,NS
528,8918.0383,28214.6191,473.9071,NS
529,9023.152,28701.9377,434.3717,NS
530,9050.9762,28700.9074,431.3034,NS
531,9062.312,28688.5441,432.848,NS
532,9087.0446,28701.9377,421.7672,NS
533,9102.5025,28748.2999,408.0266,NS
534,9097.3499,28734.9064,410.8079,NS
535,9079.8309,28786.42,408.1458,NS
536,9097.3499,28833.8125,394.6342,NS
537,9109.7162,28681.3322,421.2931,NS
538,9087.0446,28667.9387,427.935,NS
539,9077.7699,28662.7874,430.183,NS
540,9067.4646,28639.0911,430.7449,NS
541,9047.8846,28677.2112,435.8408,NS
542,8996.3583,28640.1214,439.2586,NS
543,8988.1141,28625.6976,438.8941,NS
544,8983.992,28599.9408,438.7117,NS
545,9012.8467,28593.7591,438.0058,NS
546,9020.0604,28673.0901,436.8468,NS
547,8969.5646,28577.2748,439.9951,NS
548,9016.9688,28555.6391,438.5426,NS
549,8992.2362,28525.7612,443.1149,NS
550,8966.473,28495.8833,444.8203,NS
551,8958.2288,28462.9146,447.6009,NS
552,8970.5951,28428.9157,450.7885,NS
553,8956.1678,28550.4877,442.4616,NS
554,8926.2825,28445.4,450.1295,NS
555,8900.5194,28427.8854,453.6323,NS
556,8960.2899,28402.1286,452.3913,NS
557,8876.8173,28416.5524,458.2557,NS
558,8866.512,28381.5232,466.388,NS
559,8915.9773,28400.0681,457.4598,NS
560,8947.9236,28365.0388,457.8506,NS
561,8904.6415,28378.4324,462.6198,NS
562,8920.0994,28340.3123,463.0308,NS
563,8925.252,28289.829,466.3143,NS
564,8925.252,28264.0722,468.6639,NS
565,8898.4583,28243.4668,471.4208,NS
566,8870.6341,28218.7402,471.5171,NS
567,8842.8099,28308.3739,467.7387,NS
568,8892.2752,28309.4041,467.7437,NS
569,8853.1152,28265.1025,468.3135,NS
570,8865.4815,28357.8269,465.9644,NS
571,8889.1836,28362.9783,465.2158,NS
572,8860.3288,28307.3436,468.1458,NS
573,8875.7867,28284.6776,468.5217,NS
574,8907.7331,28466.0055,448.2996,NS
575,8290.4395,28254.1575,447.4635,NS
576,8294.5616,28280.9445,446.0422,NS
577,8296.6226,28307.7316,445.629,NS
578,8280.1342,28325.2462,442.7028,NS
579,8278.0732,28337.6095,442.224,NS
580,8284.2563,28388.0928,444.6748,NS
581,8292.5005,28432.3945,447.989,NS
582,8300.7448,28452.9999,449.5854,NS
583,8316.2026,28478.7567,451.1994,NS
584,8327.5384,28519.9676,450.5915,NS
585,8322.3858,28553.9665,448.1625,NS
586,8328.569,28581.7839,446.1246,NS
587,8323.4163,28618.8737,442.7284,NS
588,8320.3247,28592.0866,444.5512,NS
589,8316.2026,28569.4206,444.4154,NS
590,8327.5384,28638.4488,439.7417,NS
591,8337.8437,28665.2359,435.5876,NS
592,8336.8132,28692.023,432.2707,NS
593,8359.4847,28628.1461,446.4336,NS
594,8367.7289,28575.6023,450.5398,NS
595,8354.3321,28551.906,451.2954,NS
596,8357.4237,28512.7557,453.2338,NS
597,8384.2174,28477.7264,454.391,NS
598,8390.4005,28534.3914,454.3232,NS
599,8319.2942,28266.5207,447.7384,NS
600,8345.0574,28323.1857,450.7471,NS
601,8307.9584,28356.1544,447.8878,NS
602,8341.9658,28393.2442,452.2821,NS
603,8352.2711,28470.5145,453.9744,NS
604,8372.8816,28436.5156,454.7003,NS
605,8340.9353,28362.336,451.399,NS
606,8328.569,28443.7275,452.6993,NS
607,8312.0805,28414.8799,450.4802,NS
